artist,beg_1mfcc_mean,beg_1mfcc_std,beg_2mfcc_mean,beg_2mfcc_std,beg_3mfcc_mean,beg_3mfcc_std,beg_4mfcc_mean,beg_4mfcc_std,beg_5mfcc_mean,beg_5mfcc_std,beg_amp1,beg_amp2,beg_amp_max_folded,beg_beat_strength,beg_centroid_mean,beg_centroid_std,beg_flow_mean,beg_flow_std,beg_intrvl_peaks_folded,beg_lowenergy,beg_per1,beg_per2,beg_per_max_folded,beg_per_max_unfolded,beg_pitch_strength,beg_ratio_amp1_amp2,beg_rolloff_mean,beg_rolloff_std,beg_zrc_mean,beg_zrc_std,end_1mfcc_mean,end_1mfcc_std,end_2mfcc_mean,end_2mfcc_std,end_3mfcc_mean,end_3mfcc_std,end_4mfcc_mean,end_4mfcc_std,end_5mfcc_mean,end_5mfcc_std,end_amp1,end_amp2,end_amp_max_folded,end_beat_strength,end_centroid_mean,end_centroid_std,end_flow_mean,end_flow_std,end_intrvl_peaks_folded,end_lowenergy,end_per1,end_per2,end_per_max_folded,end_per_max_unfolded,end_pitch_strength,end_ratio_amp1_amp2,end_rolloff_mean,end_rolloff_std,end_zrc_mean,end_zrc_std,mid_1mfcc_mean,mid_1mfcc_std,mid_2mfcc_mean,mid_2mfcc_std,mid_3mfcc_mean,mid_3mfcc_std,mid_4mfcc_mean,mid_4mfcc_std,mid_5mfcc_mean,mid_5mfcc_std,mid_amp1,mid_amp2,mid_amp_max_folded,mid_beat_strength,mid_centroid_mean,mid_centroid_std,mid_flow_mean,mid_flow_std,mid_intrvl_peaks_folded,mid_lowenergy,mid_per1,mid_per2,mid_per_max_folded,mid_per_max_unfolded,mid_pitch_strength,mid_ratio_amp1_amp2,mid_rolloff_mean,mid_rolloff_std,mid_zrc_mean,mid_zrc_std,song,freq_fin,weights_fin
Andrea Bocelli,717.3628982060001,52.6927327763,196.50249071099998,37.273302186399995,-23.903287801100007,22.399204896399997,24.116802086,15.319572147,11.614084543099999,14.4937271815,0.10173004464,0.0944892872844,512287297.0,205067930.268,1427.69897461,117.040687561,2.04271697998,0.0557624995708,5,0.6399999856949999,196,73,11,58.933857501800006,1750052466.0,0.928823806367,44492.8007812,4245.21337891,0.0276129003614,0.00324372248724,756.210557795,66.92148906979999,194.188674088,39.1096986907,-10.6003775929,26.0861267152,1.64690191042,15.859839604500001,6.13277360034,12.2974054841,0.138659424017,0.117581110304,882501510.0,256830209.642,1487.9855957,119.802986145,2.03779935837,0.0220118463039,4,0.6399999856949999,68,67,10,58.933857501800006,5446471359.0,0.847984990116,39343.8007812,6235.52832031,0.0475609973073,0.00154385867063,772.077069603,43.5537180063,199.819244574,28.0967388893,-32.2035576162,26.912381463000003,19.294604475,28.1839335907,17.236862814200002,23.906804936,0.238442557208,0.170075255338,428720008.0,380099754.485,2143.57714844,163.110595703,1.86290705204,0.0290762800723,10,0.600000023842,104,103,11,36.15641287,2416780634.0,0.713275588593,65978.46875,9559.54394531,0.0432081632316,0.0022810669615900003,The Prayer,classical,classical
The Fray,734.1376570110001,76.6650756747,175.988990352,34.0969315648,-28.8732670977,19.839097231900002,34.372109074099995,26.918103693899997,0.62725205315,25.9701913638,0.304114183044,0.145223589616,156256244.0,92156181.4089,3014.82861328,62.863922119099996,1.98237240314,0.00972256530076,1,0.439999997616,150,109,8,58.21540003,1141508399.0,0.477529815157,105158.734375,2872.22998047,0.0496478714049,0.00928884837776,825.818822032,87.8706854434,181.78921270700002,26.5246369179,-10.6419797991,30.103147979699997,12.557155438199999,26.1884288035,-2.88824313567,16.964972943,0.225705779744,0.164641211619,826502887.0,666254697.896,2193.05737305,92.20701599120001,2.06115317345,0.0127947051078,2,0.439999997616,154,153,3,75.0485100641,5759729421.0,0.7294505785590001,73931.796875,2670.63183594,0.0405383706093,0.00243688002229,882.977309839,39.0324026415,171.514587973,34.941976546599996,-30.0189997151,21.672983558600002,35.5743747952,22.850807045,-13.5292784391,18.0490748675,0.215745294571,0.20361593117,1256116807.0,763003623.5489999,2579.40869141,101.08641052200001,1.9980905056,0.00388636160642,5,0.6399999856949999,152,102,2,74.82512192600001,6995664705.0,0.943779244759,90049.203125,3600.19555664,0.0562753342092,0.00403258111328,Heartless,rock,rock
The Fray,791.579724295,76.7068624387,186.94664794099998,45.942999398599994,-12.549832295999998,26.271845019,5.36755096496,32.589464369299996,-8.62911022929,21.425054946099998,0.13485728250499998,0.133721146956,735218675.0,265551043.798,3824.45288086,157.80686950700002,1.99418520927,0.009841616265479998,4,0.5600000023839999,199,75,4,52.2281349474,3252059752.0,0.991575274777,142320.40625,4553.890625,0.0617201328278,0.00869998242706,792.175972743,185.31829077700002,148.800822979,63.3483849346,-25.731186256300006,40.4482723188,19.2096934429,32.9516384652,-7.41133727771,22.0829524039,0.178813496032,0.159400880319,983757888.0,-383989831.819,2782.10424805,551.1657714840001,1.99080431461,0.0221712794155,3,0.5600000023839999,194,154,8,59.2822060851,6863274850.0,0.8914365182520001,85286.1328125,19348.3105469,0.0505573190749,0.0110244508833,974.9675587889999,19.6873681979,169.64901539299998,18.976038321300003,-55.3868304596,8.88946147198,41.7239106117,10.043067283300001,-29.7950395769,9.94832262664,0.318896668,0.176244849782,2446346454.0,442790128.004,2938.70800781,61.153789520299995,2.01047348976,0.017689716070900002,5,0.479999989271,149,100,8,56.2768737022,15660510841.0,0.552670715838,96452.265625,2821.67773438,0.0619401372969,0.00170614267699,Never Say Never,rock,rock
The Fray,808.584964568,81.6013008143,185.172072194,41.9449936268,-33.5649657148,16.7927805052,24.947344037399997,22.887612465100002,-9.17669461459,22.3735035838,0.421880742141,0.152653070344,359700765.0,335773869.733,3482.74438477,110.830780029,1.99358415604,0.0118703069165,2,0.319999992847,145,142,5,63.32375179939999,2217056854.0,0.361839389893,134379.0625,5342.38476562,0.0557764694095,0.00174504204188,849.603213653,177.237496767,140.147084624,42.731690289,-15.654871565499999,47.365102197700004,44.4194668047,16.763576024000002,-3.05128203833,26.844201036399998,0.418139633997,0.413372112931,1822666543.0,-159115124.212,3626.20581055,32.7081718445,2.1475486755400004,0.143057599664,3,0.360000014305,197,189,8,68.1119930227,10103189411.0,0.988598255994,124427.07031199998,1708.42602539,0.055025044828699986,0.0165081471205,978.856902393,21.959597439899998,158.633813137,18.6222595441,-49.7475323958,9.94472822356,47.1815003587,9.73466636037,-19.562950386300002,10.9252263359,0.307196515106,0.305521993728,2038796574.0,457144359.357,3249.06640625,42.998336791999996,1.98292136192,0.0134496307001,5,0.6800000071529999,190,142,5,72.2870726637,14626483846.0,0.994549022221,110331.46875,2166.86743164,0.0660105794668,0.0017016584752100002,You Found Me,rock,rock
Magic!,852.651331256,81.5814268808,139.18904773,36.2616707223,-18.2542270499,20.5304001744,25.1951076044,20.8544741658,-8.89639157662,17.4783437124,0.26167872831300004,0.227167779464,749221179.0,3253894891.76,3345.23632812,284.406463623,2.0868461132,0.0190595146269,1,0.5600000023839999,195,121,10,70.9338575018,5391280801.0,0.868117102711,128210.07031199998,14928.1806641,0.059598084539199986,0.00423474796116,918.7089462160001,94.8536351133,140.840515503,25.0229419892,-28.3706447265,18.1425965948,47.889819620699996,17.4608572046,-16.8866095962,12.4414156613,0.366885604971,0.31860825262200004,1554237777.0,3078876680.12,3560.44116211,37.5946998596,2.1462061405200004,0.00550971319899,2,0.280000001192,195,162,8,80.1533606421,10778643355.0,0.8684130647409999,124781.33593800002,2087.37207031,0.0517394803464,0.00244777230546,971.859722773,35.3043721941,148.331228709,18.6206975183,-39.3851045065,10.951251496900001,47.4576847358,14.1929408275,-20.2684289007,11.0386607096,0.26149467454,0.251386127561,2078464606.0,2635450931.78,3640.09814453,72.76193237300001,2.08272743225,0.00424854038283,1,0.280000001192,195,162,8,75.5138499971,14437307196.0,0.961343201359,127394.60156199998,2022.5402832,0.0628350749612,0.00144624151289,Dont Kill The Magic,pop,reggae
Magic!,876.386186599,83.6496161156,123.31024017600001,32.652991483600005,-33.6123324227,24.7016930156,26.5421916072,23.8078924258,-16.7247072547,21.3416775334,0.330995440733,0.324882159353,1011849296.0,1512421507.86,3282.17236328,51.3385505676,2.00270295143,0.0152256377041,2,0.439999997616,180,135,8,67.9455269277,7385941709.0,0.981530617561,114935.265625,1294.38952637,0.07346908748150001,0.007623559329659998,947.7186324689999,97.1633232618,130.93758021,34.0743375531,-43.0113380248,16.6882834398,46.4508412242,14.4233461231,-16.847697440799998,13.7868407827,0.374844599814,0.252856155632,1727173308.0,3126112191.44,3416.50292969,35.7024154663,2.01828289032,0.00347556103952,5,0.479999989271,179,135,3,68.1946296497,12328118997.0,0.6745626207719999,114578.0,1416.95007324,0.0752179399133,0.0036268979311,932.278887301,55.3683231321,136.693387475,29.020760462,-31.976536819899998,23.159414636399998,44.925635704899996,19.9774204948,-13.1809757115,20.159373328900003,0.365185201315,0.108062519925,1762875466.0,1482620974.1,3503.00805664,74.004737854,2.00877594948,0.0259180404246,2,0.40000000596,187,135,8,68.0289600554,12407878373.0,0.295911552649,119525.203125,972.572021484,0.06581658124919999,0.00840110890567,Rude,pop,reggae
Fifth Harmony,882.353136365,104.465154109,98.11952216819999,36.7858407934,-47.924508666099996,23.8516017062,35.2787195276,28.3330158287,-29.867149058800006,22.6877882856,0.466383075356,0.171425242494,1219568470.0,4445059316.59,4474.79589844,47.219078063999994,1.9985319376,0.0107720615342,1,0.319999992847,199,193,5,68.80214252649999,6197374422.0,0.36756317189,149285.328125,670.129882812,0.12393771857,0.00298158288933,922.276071548,118.14287697,100.288440255,36.0455088909,-40.1049484683,21.3433870899,48.57461708090001,25.1789271472,-31.9198817548,18.974101496,0.540389455055,0.236981192891,3574920365.0,2533692919.38,4513.49462891,77.6582565308,2.08251333237,0.0184185896069,1,0.360000014305,193,96,5,77.2104802954,14458618073.0,0.438537781732,151516.265625,993.587890625,0.081186696887,0.0033074587117900003,939.497924238,62.99047372840001,108.725079774,27.6688756229,-40.811600758800004,19.607446797799998,49.2722461166,19.866584676400002,-31.321742781999998,23.4397298662,0.516978949836,0.230489148906,3232445271.0,3256471354.52,4328.76757812,110.35751342799999,2.02608180046,0.0319410376251,1,0.40000000596,193,96,5,77.1368628614,14321068867.0,0.445838556829,148191.53125,2870.53613281,0.0932361781597,0.00913174450397,Bo$$,pop,pop
Fifth Harmony,896.38868696,79.7478822342,139.08762473299998,33.935246539699996,-31.507183148200003,23.732309023400003,37.3898399277,24.4665355096,-15.784527277999999,22.9045262671,0.27855955211800004,0.183429226448,1376149045.0,1589448815.0,3760.71386719,57.56426620479999,2.0065009594,0.0111281704158,1,0.360000014305,187,166,1,76.0457609758,9527759420.0,0.658491963578,127988.39843800002,1312.30175781,0.062159333378099986,0.0113100511953,938.3779514969999,143.315077903,116.321846175,33.6266073595,-38.8374768108,20.851727787,50.4352615595,27.374237986799997,-30.857130952600002,12.6645715144,0.3537732655,0.325195807751,2347847340.0,2780883140.37,4198.69628906,43.6958427429,2.01819992065,0.011938419193,1,0.20000000298,187,166,1,73.9311972114,15509073586.0,0.919220979831,136617.140625,1241.9942627,0.0824653059244,0.00384971569292,988.398388689,34.2836026568,125.4442369,13.9569746169,-43.667037787299996,13.0920063322,59.2603444429,11.814588880999999,-32.547473859499995,10.946494740899999,0.388849877671,0.2962427822,2526599430.0,2588201224.17,4135.79150391,46.0581092834,2.01959824562,0.00814958754927,1,0.239999994636,187,166,1,73.5723793828,17407951351.0,0.7618435782330001,135194.9375,1206.91772461,0.08145225793119999,0.0020732881967,Sledgehammer,pop,pop
Fifth Harmony,906.247828079,81.1026143271,116.86771790700001,30.184612263200002,-41.5431807853,27.5130729079,47.30005057979999,19.1786354276,-5.14394255884,18.1796959775,0.420640120547,0.299758742408,3585171986.0,5489003634.52,3793.80419922,146.588516235,2.14302539825,0.0433873087168,1,0.360000014305,187,157,4,76.2798908618,18679158127.0,0.712625181873,124377.13281199998,5578.0703125,0.0526276640594,0.00638808822259,935.65429814,99.9045928261,110.041892676,33.215356655,-38.2849376031,23.5542872115,50.0669763275,20.4584839001,-12.8858916747,19.8404921839,0.393009286006,0.241012821562,3430428914.0,5715174487.44,3869.83325195,281.568664551,2.11694788933,0.045477934181699986,1,0.360000014305,187,157,4,76.33149251100001,21168696857.0,0.613249686824,127722.92968800002,7176.82763672,0.0610280670226,0.015776887535999998,910.187251729,89.38260726979998,107.37260474200001,34.1668940969,-38.5594093715,31.204679164699996,39.1273568085,23.745301697800002,-13.4706152195,24.7358276488,0.4499224744650001,0.21985890396,2845229412.0,3431079604.28,3825.41113281,85.2587814331,2.00005030632,0.0242287926376,1,0.479999989271,187,93,4,76.4598277206,15728005460.0,0.488659527891,126800.13281199998,1905.34375,0.089559584856,0.0113040609285,Worth It,pop,pop
Bon Jovi,770.546508152,85.3911654775,168.24530233299998,26.436914283000004,-35.5381184034,27.9680695281,23.837892294099998,23.490907423600007,-7.82530794602,14.623227481199999,0.221316031801,0.139365583865,95512642.0,27433455.9511,2856.69042969,519.211730957,2.04921030998,0.00948251131922,5,0.600000023842,110,109,0,77.0629310458,569010997.0,0.6297130069169999,88323.796875,19332.6503906,0.054661527276,0.008499121293430001,810.2064581860001,90.3501526885,145.280974551,18.7296054485,-61.4067278721,14.5345151137,35.1204950108,13.191077646099998,-17.308304003499998,13.541289696400002,0.359451239871,0.120051157484,128078833.0,53030245.5438,3254.28344727,33.0788040161,1.99837994576,0.008982943370940001,2,0.519999980927,198,196,0,60.0907113092,726228094.0,0.333984541344,97540.6640625,1212.01269531,0.08383210003380001,0.00134489219636,864.626392332,28.068684269400002,158.365511538,19.3372474419,-56.704799306800005,11.020047591300001,39.9767349415,11.0993964023,-22.5809336796,10.2861518474,0.120132825186,0.114893218905,233509321.0,111130929.613,2976.64086914,64.2450180054,2.02572965622,0.0111361891031,7,0.479999989271,158,125,0,60.0247594562,1900069742.0,0.956384890866,93900.0703125,2331.13916016,0.0649418011308,0.00238737789914,Always,rock,rock
Bon Jovi,640.646843135,131.10500674600002,136.86353109799998,41.7225865898,-37.611000638,21.895639262899998,59.398572304300004,19.1597174208,4.51330812833,8.48498001323,0.188256835224,0.137781532792,11262988.0,3481425.29654,3108.38500977,64.81563568119999,2.05508255959,0.0190626047552,5,0.479999989271,195,102,6,71.17843550180001,61843605.0,0.7318806386390001,80967.46875,2192.66015625,0.0812624841928,0.017294611781799998,766.133261137,124.936718504,127.55405956700001,29.661277509,-54.2571478971,17.5392607163,23.8807915881,37.8533042341,-10.761918485899999,9.09060187497,0.14463584494,0.144590565483,198238535.0,-59553977.3483,3089.859375,338.414123535,1.96310412884,0.0243937056512,5,0.519999980927,198,196,11,71.2822060851,913219975.0,0.999686941665,93610.6640625,13477.03125,0.0677773728967,0.006034227088089999,874.609953396,23.2218023367,138.554903386,14.664990503499999,-49.086523274499996,10.2125651347,61.4298990911,8.93179428719,-11.749720226700001,10.511489020900001,0.277541593896,0.158906300043,287809384.0,34986660.3638,3451.94555664,58.1673126221,2.06803131104,0.010727547109100002,1,0.519999980927,136,122,11,58.7925314885,1582562125.0,0.5725494972190001,106868.398438,1095.70471191,0.07655832916500001,0.004526634700600001,Bed Of Roses,rock,rock
Bon Jovi,710.58456441,100.41656937399999,138.581901476,31.3351470455,-46.7705031014,32.5523659976,30.9514878234,24.2196230283,-8.214735500589999,15.871177210199999,0.5289088218460001,0.313511012415,34591186.0,959201.455669,3416.01635742,410.17098999,2.00650572777,0.0416820421815,9,0.72000002861,154,132,0,48.15641287,235796012.0,0.592750582833,100522.265625,18438.0214844,0.085243538022,0.00499037280679,654.81625283,147.875226551,120.73967484399999,56.17206372890001,-33.7982713328,34.3433168502,31.9705762296,23.6609359344,2.1051683802400003,12.525626341099999,0.590522459985,0.529492227241,82512061.0,13943757.6696,3079.85913086,441.828369141,2.20637273788,0.17612479627099994,11,0.519999980927,198,197,0,60.35203461800001,278181244.0,0.896650446207,84587.6640625,14972.40625,0.0901911780238,0.023703860119,876.120370708,24.867617701900002,142.373344645,15.3362064074,-71.0557025185,11.259462371400002,59.530153469700004,11.9580836192,-28.8148500444,12.079963472100001,0.223241802058,0.143022788226,128463682.0,47793846.0667,3632.94091797,46.824092865,2.01124668121,0.0138884130865,4,0.600000023842,197,181,5,64.8392221693,1142792451.0,0.640663114648,109855.53125,879.604064941,0.0992521047592,0.00208064750768,Ill Be There For You,rock,rock
Bon Jovi,680.31245471,131.274939861,143.49776141700002,41.526216104,-15.1765547528,18.549576436,26.7261281675,26.1234647857,6.740480418890001,19.022777690399998,0.288162063395,0.206380947272,61358229.0,15030239.3109,3202.63916016,622.4709472659999,2.0380358696000003,0.043023545295,5,0.479999989271,197,188,0,74.0491693237,370406926.0,0.7161974926189999,108060.60156199998,18408.2089844,0.0503472909331,0.0127908522263,771.67495239,167.632163123,120.35666703,39.964489188499996,-51.9511651874,29.947727337800004,41.979814661300004,18.8673093932,-17.5933586067,17.858102894,0.442628017272,0.3075492067,75743344.0,-41920172.4682,3628.62548828,31.4651088715,1.99815046787,0.004628337919710001,4,0.360000014305,199,186,10,54.2787496578,662929090.0,0.694825439645,107429.39843800002,1035.30236816,0.107217535377,0.0190994497389,851.171078302,38.9861392914,125.250299125,18.818318269200002,-36.599942804499996,17.1543832747,61.1597661225,12.3507350006,-20.2446565057,13.460124284900001,0.222504829254,0.202373250213,134681177.0,58743535.41100001,4106.76513672,41.6625976562,2.00984835625,0.0114370463416,11,0.6800000071529999,183,153,0,66.0002609639,982436815.0,0.909522956834,125737.13281199998,2689.08666992,0.096106223762,0.00236601382494,Livin On APrayer,rock,rock
Radiohead,724.622282683,73.12271759800001,119.324363299,21.516477791999996,36.6917528372,22.3472597468,45.823535828500006,14.5322430097,22.5240567623,17.805758811,0.17948940002500002,0.129378593294,473205458.0,555565481.484,2363.6940918,48.581874847399995,1.90787887573,0.0468952655792,5,0.5600000023839999,180,117,4,76.88918566859999,2612588989.0,0.7208146736,95210.796875,2600.01904297,0.0164212640375,0.000643844134174,757.2060195989999,63.8028634513,151.097692661,29.9620099157,8.68907462682,16.7864038897,33.9048096841,14.763268115199999,10.947909109200001,21.3884002452,0.325559609231,0.153736633674,302385133.0,166542583.806,2261.02514648,31.467092514,2.13428258896,0.0458512417972,5,0.40000000596,172,171,4,74.3406297512,1651291390.0,0.472222687689,83529.53125,2752.63110352,0.0234677754343,0.00148376240395,828.4831490710001,77.4848580727,135.363105418,27.1966776686,-7.203634155,35.6957651059,44.7828917691,17.9260051693,5.277995376040001,16.5082976256,0.19902866666700006,0.133615864259,378515059.0,554757445.401,3572.00146484,142.873291016,1.96100533009,0.0256497524679,5,0.6399999856949999,172,171,9,75.6215476414,2656168939.0,0.6713397948980001,125128.265625,3987.29125977,0.049718718975800005,0.0119441393763,Creep,rock,rock
Radiohead,626.561195282,88.1174445262,182.20776358700002,31.3841562604,21.267336516300002,29.4409356238,26.899700197199998,17.9810334802,14.12950236,18.5560449317,0.347160847072,0.302191529285,270395805.0,32004963.9074,2171.72753906,204.806365967,1.73085927963,0.161387369037,5,0.439999997616,140,139,11,71.62368343770001,625762234.0,0.870465468194,78740.203125,8791.96972656,0.0186807755381,0.0032686078921,693.340895903,103.51397337799999,163.475372578,19.7804019328,-7.492915792889999,22.515958927800003,53.07559359729999,15.1224428206,-7.815290909439999,14.482808583699999,0.288055539639,0.26891318707600004,131634943.0,-10543430.8802,2585.59155273,304.69772338900003,2.29212069511,0.115926936269,7,0.5600000023839999,70,69,4,76.6379136163,610514608.0,0.933546313372,96386.53125,11121.3613281,0.0351750068367,0.00159749470185,731.6607276889999,52.473279355500004,168.74102198399999,21.9428006725,-16.5859278747,13.941363653800002,42.55222702,20.7807086504,-16.3175764934,11.870487269200002,0.35032957804700005,0.12437123604,129809102.0,22627454.8031,2542.26171875,159.766571045,1.97030949593,0.0394389480352,3,0.600000023842,183,137,4,55.6077144439,661848853.0,0.355012090994,89633.46875,7480.18017578,0.0373889654875,0.00129967322573,No Surprises,rock,rock
Frank Sinatra,763.956415491,81.1746487725,155.558586593,33.7785495225,-36.6069113836,32.5427147465,56.1386096971,19.3952311052,-15.3562184491,20.855661297,0.222218287804,0.17463755761,182230690.0,237858824.012,2896.82763672,398.19601440400004,1.9831918478,0.0051120910793500006,1,0.519999980927,165,138,2,74.4558537405,798362579.0,0.7858829232119999,93266.265625,9227.59570312,0.0542060956359,0.013481064699600002,882.282321816,99.52606513629999,151.735914998,25.6390820647,-76.8206361948,29.7498338069,67.0049891713,22.1802871644,-34.9720176017,14.3870240472,0.374490291437,0.08098964718719999,1230442278.0,547658622.88,3295.00170898,83.2998123169,1.99996805191,0.0101298177615,7,0.479999989271,178,142,0,48.67323753270001,5470656045.0,0.21626634665600006,97974.265625,659.8005371090001,0.0977960154414,0.00163154618349,887.945800384,43.0753980657,158.999469599,18.9253130397,-75.32339794069999,17.9849367176,65.5631878661,15.3711492963,-31.7556756805,14.1482865794,0.153094150223,0.126264672931,406813112.0,965177724.372,3198.94140625,57.4357566833,1.99809265137,0.00522721977904,1,0.479999989271,199,198,7,68.39951181,3342982671.0,0.8247517801790001,101160.796875,1530.6204834,0.0947206839919,0.00442196102813,New York New York,pop,swing
Olly Murs,851.1700984280002,86.58474092440002,162.94880447100002,39.694809810500004,-17.2721551093,23.3430783411,11.884839469200001,27.4205931335,-7.205107432799998,21.870298460100003,0.240613341822,0.14888482742,837694827.0,443511912.847,3856.29443359,173.72663879400002,2.0115277767200004,0.0180470235646,2,0.6399999856949999,119,116,2,50.0197515757,5381187243.0,0.618772119172,128434.07031199998,4656.56640625,0.0587364062667,0.00503703998402,924.551094252,160.94313109700002,127.38978916299999,44.226958116999995,-20.1190759198,17.5542665424,29.6580544025,15.9013544395,-4.01097702087,11.5374991879,0.7984507689129999,0.555504848039,2931300780.0,-107862303.36,3736.38525391,65.2888183594,2.0952486991900003,0.0376836284995,7,0.319999992847,154,116,9,69.0393015844,16335509564.0,0.6957283650630001,120386.66406199998,1518.81848145,0.0633111596107,0.00194012385327,942.730722083,45.909139768900005,160.90314434200002,32.996757226199996,-29.8890299377,15.6360408699,31.859412916,22.34249956,-6.085342484400001,19.0176460856,0.307267004075,0.251619322376,1690944294.0,1129854952.56,3518.88671875,123.29486084,1.7193803787200002,0.160801380873,2,0.600000023842,186,155,7,77.6218340827,12155628325.0,0.818894704081,116304.92968800002,3890.54272461,0.0561686083674,0.00883139297366,Dear Darlin,pop,pop
Olly Murs,893.2470412910001,72.18140260220001,139.00614678600002,31.0591438521,-37.5653908958,18.8908822137,39.0907560037,16.7925172352,-15.6785053485,17.122832014,0.309457930463,0.157440510726,997654721.0,293080531.511,4267.57226562,228.66003418,1.94537973404,0.0182115957141,1,0.600000023842,182,131,6,55.349957715,6243663757.0,0.508762242708,141850.734375,8125.23583984,0.0688934251666,0.00574488053098,987.2248722910001,130.12163957799999,120.323701315,28.2077567603,-25.2113621819,17.2991143505,29.831974495999997,16.2363242681,-12.3932653974,9.20492518719,0.349398087478,0.30861055232900003,2982703416.0,1485232437.23,4222.37451172,129.568466187,1.9934365749400005,0.00980997551233,5,0.5600000023839999,190,175,11,71.487899679,18976275044.0,0.883263427562,138275.734375,3608.65600586,0.08088515698910001,0.005160152446479999,999.825609635,38.3774211996,123.224767566,19.731528845899998,-29.0226866077,14.2046505649,45.0878928288,11.9254283725,-14.522064898499998,10.9854120135,0.432874963154,0.226715549863,3017861192.0,899136314.65,4199.296875,74.8401641846,1.94935941696,0.0106602981687,5,0.40000000596,190,131,11,71.3853583694,18446524736.0,0.5237437347070001,135436.734375,1658.08703613,0.0744494870305,0.0034752008505200003,Right Place Right Time,pop,pop
Olly Murs,732.7169943380002,103.87304971200001,167.34350041,36.3175707871,13.073466064100002,49.148111281700004,9.66610625918,25.308470350700002,0.21493708878000006,24.1968857233,0.36650933271,0.177464355513,513303541.0,233217828.252,3003.06884766,304.860809326,2.04609322548,0.00790817011148,5,0.360000014305,166,113,2,51.0485100641,2385033397.0,0.484201464122,104111.664062,16682.513671899997,0.0374714024365,0.00901414919645,837.9977957780002,131.999177788,127.258342753,40.1995410771,-24.6604007975,23.021456355399998,14.6854477486,27.5660088446,-15.9037211561,21.5241626613,0.13274023947799998,0.121352667279,1307546018.0,689489537.537,3249.23583984,172.96589660599997,2.01465916634,0.0119116110727,5,0.72000002861,190,111,7,51.1591324244,7259296828.0,0.914211604228,104823.46875,5614.90771484,0.0582994222641,0.00366646144539,917.859057601,57.2787739598,152.134829338,29.061340708200003,-29.554360365100003,15.093668750299999,38.0067746452,14.711387381500002,1.84446212877,18.147165480399998,0.369069895619,0.278539019174,1883259768.0,1832936267.55,3082.45849609,65.79080200199999,1.9307693243,0.0407842509449,7,0.439999997616,190,166,7,79.349957715,10967128038.0,0.7547053348980001,106629.601562,2259.60498047,0.041976921260400014,0.005752182099970001,Hand On Heart,pop,pop
Olly Murs,893.781140638,93.1700965484,139.866517638,45.253070722299995,-42.9686378307,28.3066050083,10.3240713601,26.8449390664,0.887992923177,19.3664143784,0.35832495951300003,0.32178745424000005,1430010477.0,4391399118.99,3369.04443359,274.284759521,2.09079122543,0.00916720181704,3,0.360000014305,187,170,4,80.1946296497,10488502967.0,0.898032486148,110633.53125,14328.734375,0.0611174590886,0.00205802405253,996.777169222,118.155768151,113.11862095,37.8518028647,-29.557252964299998,20.925475725,28.4741025131,17.8167779974,-14.515035178800002,15.0824500474,0.41654728157,0.331214075489,2712716698.0,1880233179.14,4375.25244141,51.0596656799,2.02857542038,0.004708863329140001,2,0.280000001192,156,117,6,52.0195500087,19450072531.0,0.7951416085140001,147917.46875,1601.32910156,0.0919838771224,0.0029366447124600003,978.487274762,57.1551878262,123.875623371,34.341110037600004,-30.472845382,20.537072700499998,28.8982296478,16.7182332331,-9.78468754694,16.394194818,0.35388026374,0.334987171438,1887908541.0,2860001297.72,4165.61083984,156.928344727,2.06309318542,0.00640143128112,2,0.40000000596,187,156,4,62.1955128873,16963616220.0,0.946611624782,144323.671875,4654.39111328,0.0739447697997,0.0048315608874,Hey You Beautiful,pop,pop
Olly Murs,907.6438694189999,92.1410179097,131.609872652,30.8639219158,-20.956969473599997,22.7835569043,35.2778594567,16.9911830736,-14.3223379218,14.280914517100001,0.4424701362740001,0.233812531726,2474953017.0,5611192684.93,3190.67480469,216.198272705,2.0003900528,0.0132667943835,1,0.360000014305,174,116,4,52.2281349474,13409265658.0,0.528425564933,112044.203125,8320.13378906,0.0626583024859,0.008061788976189999,900.278682408,160.07631674,133.714091698,42.088447778,-22.9865776148,20.5335856448,23.614776508800002,15.4041323476,-7.88366496616,14.3350507024,0.298327036202,0.194356851543,2816564952.0,2931450434.74,3309.20898438,73.5239028931,2.01444220543,0.006700451020149999,3,0.40000000596,199,174,4,51.80842128850001,17014143815.0,0.651489231474,115256.203125,4177.23779297,0.0585513748229,0.0026482923422,982.294820944,53.678629774899996,142.365755828,28.0173872968,-30.2889681723,17.3785817188,34.5696156262,13.393523526400001,-17.2474448548,13.122467132999999,0.399723270554,0.297190230705,3457343504.0,3499396303.04,3339.98266602,116.304389954,2.00156188011,0.008046415634449999,3,0.439999997616,185,174,4,58.863338705699995,22530321561.0,0.743489940662,114395.33593800002,5690.41503906,0.0633272901177,0.00150186719839,Head To Toe,pop,pop
